order,symbol,locus_overlap,gene_coordinates,start,end,length,effective_length,logFC,pvalue,gen.fdr
4074,AT1G70860,-,1:26718320-26718992,26718320,26718992,673,480,-0.065260965142759,0.462620284349263,0.55264005594238
4075,AT1G70880,-,1:26722881-26723778,26722881,26723778,898,746,-0.406426834738083,5.3469930703791e-06,1.61261002834078e-05
4076,AT1G70885,-,1:26724925-26725233,26724925,26725233,309,309,-0.567515161928635,0.0028985000529309,0.0059057892869529
4077,AT1G70890,-,1:26725626-26726544,26725626,26726544,919,818,0.580390695206433,0.0001046900296098,0.0002676869700781
4078,AT1G70895,-,1:26727899-26729137,26727899,26729137,1239,1048,-0.744219445243116,0.0004101558434607,0.0009635522446783
4079,AT1G70900,-,1:26731813-26733875,26731813,26733875,2063,1191,1.88963023967336,5.8233392634283995e-58,2.96208539081676e-56
4080,AT1G70920,-,1:26735956-26738665,26735956,26738665,2710,1037,-0.112176417787621,0.24195378999755,0.319996727816963
4081,AT1G70940,-,1:26743054-26746395,26743054,26746395,3342,2563,1.64330661571593,3.30123429219695e-07,1.14647803720405e-06
4082,AT1G70950,-,1:26752689-26755359,26752689,26755359,2671,1644,0.746008921830097,1.94705101909167e-05,5.49710298364599e-05
4083,AT1G70980,-,1:26762339-26764623,26762339,26764623,2285,1945,1.60082352765603,4.16574055803382e-25,5.03523041669635e-24
4084,AT1G70985,-,1:26764672-26765285,26764672,26765285,614,614,-0.0967057601550127,0.420402818765116,0.510737075886077
4085,AT1G70990,-,1:26767297-26768076,26767297,26768076,780,780,0.445297598647567,0.0195809026201486,0.0343058448660638
4086,AT1G71010,-,1:26782839-26788970,26782839,26788970,6132,5205,0.440810968367386,0.103030414743853,0.152031686547001
4087,AT1G71015,-,1:26789236-26790160,26789236,26790160,925,840,0.50247693727369,1.20316149734775e-10,5.82778407507389e-10
4088,AT1G71020,-,1:26790597-26793175,26790597,26793175,2579,2398,-0.132410948972341,0.179434505383979,0.246805528741958
4089,AT1G71030,-,1:26795123-26796364,26795123,26796364,1242,986,0.820195146104816,0.128680445852925,0.18488478236383
4090,AT1G71040,-,1:26796966-26800322,26796966,26800322,3357,2079,-0.875418173885882,9.66329576517475e-12,5.108449577911e-11
4091,AT1G71050,-,1:26803153-26804292,26803153,26804292,1140,974,0.9311553569467,0.0015300281745876,0.0032621156510557
4092,AT1G71070,-,1:26807188-26809504,26807188,26809504,2317,1792,-0.622756935113788,9.763011448857789e-11,4.76373378605766e-10
4093,AT1G71080,-,1:26809841-26811842,26809841,26811842,2002,1324,0.318217032859215,0.0007728420148316,0.0017335489727394
4094,AT1G71090,-,1:26812212-26814130,26812212,26814130,1919,1919,0.367373962238519,0.0003627799916632,0.0008594326049789
4095,AT1G71100,-,1:26814632-26815671,26814632,26815671,1040,1040,0.127138498281043,0.502758383958282,0.591394040994799
4096,AT1G71110,-,1:26818083-26821004,26818083,26821004,2922,1987,0.0769155455556787,0.693819530226521,0.767164159263033
4097,AT1G71130,-,1:26822788-26823530,26822788,26823530,743,743,0.638171764019432,3.1105980562855996e-23,3.4192636775013897e-22
4098,AT1G71140,-,1:26824677-26826748,26824677,26826748,2072,1543,-0.958150889235866,1.90603288807963e-23,2.1253697657709497e-22
4099,AT1G71170,-,1:26830669-26832099,26830669,26832099,1431,1431,0.405698834637471,2.07965070812835e-07,7.39528731030662e-07
4100,AT1G71180,-,1:26832335-26833709,26832335,26833709,1375,1375,0.792215662247925,6.47874856915451e-11,3.2016088883397e-10
4101,AT1G71190,-,1:26833406-26835032,26833406,26835032,1627,1087,1.09688466389655,1.53663800115106e-08,6.13531637190765e-08
4102,AT1G71210,-,1:26838289-26841490,26838289,26841490,3202,3202,-0.835792922447574,1.04623214558967e-10,5.09424233281349e-10
4103,AT1G71220,-,1:26841630-26851919,26841630,26851919,10290,5068,0.478895531153969,1.61085113941029e-08,6.41507126861678e-08
4104,AT1G71230,-,1:26852461-26854396,26852461,26854396,1936,1317,-1.14570393983388,5.4792761898779504e-17,4.1880708827202097e-16
4105,AT1G71240,-,1:26855430-26859741,26855430,26859741,4312,2676,-0.0046821530504504,0.952928143402072,0.98256491782755
4106,AT1G71260,-,1:26861657-26863422,26861657,26863422,1766,940,0.230347471131753,0.241692468096438,0.319673887773632
4107,AT1G71270,-,1:26863587-26870015,26863587,26870015,6429,2471,0.432029092244678,0.0001796775199227,0.0004454985089324
4108,AT1G71310,-,1:26877745-26880024,26877745,26880024,2280,1892,-0.279136857569738,0.0394663158177105,0.0646832291200223
4109,AT1G71330,-,1:26884014-26885169,26884014,26885169,1156,975,-0.899855776321952,6.42673268089414e-10,2.92304554026165e-09
4110,AT1G71340,-,1:26885170-26888338,26885170,26888338,3169,2390,0.109394996653961,0.133803672294082,0.191342446261414
4111,AT1G71350,-,1:26888408-26891231,26888408,26891231,2824,1933,-1.36037332942148,9.936817088799059e-18,7.97953918990671e-17
4112,AT1G71360,-,1:26892100-26894802,26892100,26894802,2703,2313,0.800748527131851,2.53813426732376e-07,8.94514062398119e-07
4113,AT1G71400,-,1:26909835-26912597,26909835,26912597,2763,2763,0.16944124346169,0.0605314889832523,0.0945107749106939
4114,AT1G71410,-,1:26912726-26917712,26912726,26917712,4987,3271,-1.09037331257769,2.01662869541178e-21,2.0043216466282203e-20
4115,AT1G71430,-,1:26920440-26921152,26920440,26921152,713,713,0.656484329470756,0.007814321434042,0.0147996217223733
4116,AT1G71440,-,1:26921060-26924386,26921060,26924386,3327,1820,-0.236364230833105,0.542431565739492,0.629227394534171
4117,AT1G71460,-,1:26927984-26930316,26927984,26930316,2333,2333,0.117708862158237,0.189015555124011,0.258166909176222
4118,AT1G71480,-,1:26931940-26933313,26931940,26933313,1374,1017,0.69051467204613,1.83670812827084e-07,6.58180334095279e-07
4119,AT1G71490,-,1:26932905-26935825,26932905,26935825,2921,2921,1.92409601912111,0.0006870908556746,0.0015551053061629
4120,AT1G71500,-,1:26935982-26937607,26935982,26937607,1626,1242,-0.251052090514775,0.0075004371203867,0.0142618922139594
4121,AT1G71692,-,1:26952645-26955127,26952645,26955127,2483,1082,-1.18409949285172,5.01413750435225e-06,1.51863746991524e-05
4122,AT1G71695,-,1:26964249-26966688,26964249,26966688,2440,1318,0.572321975040815,6.28360535525173e-08,2.36204529308774e-07
4123,AT1G71696,-,1:26966887-26970572,26966887,26970572,3686,1935,0.131303159949602,0.0782629591370348,0.119013031316094
4124,AT1G71697,AT1G71700,1:26971223-26973464,26971223,26973464,2242,1642,-0.271576050064585,0.267244878865256,0.348236132861619
4125,AT1G71710,-,1:26973567-26981029,26973567,26981029,7463,2448,0.0260082228893168,0.872312716774543,0.917116365572013
4126,AT1G71720,-,1:26983721-26985990,26983721,26985990,2270,1623,0.405334516522668,0.157937050009863,0.220736169111948
4127,AT1G71730,-,1:26986060-26986909,26986060,26986909,850,850,1.70042334518497,0.0052879823573552,0.0103441871717055
4128,AT1G71740,-,1:26987245-26987637,26987245,26987637,393,393,-0.206640393581461,0.0731008964896134,0.111983228340327
4129,AT1G71750,-,1:26987775-26989199,26987775,26989199,1425,831,0.499728970116145,0.0426795549828801,0.0693617487580666
4130,AT1G71780,-,1:26995086-26996650,26995086,26996650,1565,926,1.84658273319016,1.3207755951434e-24,1.56787210354427e-23
4131,AT1G71790,-,1:26996809-26998977,26996809,26998977,2169,1023,0.0685928357887237,0.315350882201132,0.400438032894208
4132,AT1G71800,-,1:26999452-27002342,26999452,27002342,2891,1929,-1.10299087569544,2.7334669741497597e-49,9.57538638529519e-48
4133,AT1G71810,-,1:27002414-27008176,27002414,27008176,5763,2479,0.0729310365045423,0.520581510828171,0.608442954361714
4134,AT1G71820,-,1:27009564-27017108,27009564,27017108,7545,3117,0.504030219000384,6.22776718510266e-11,3.0816824509226e-10
4135,AT1G71830,-,1:27018158-27022117,27018158,27022117,3960,2570,0.918412482400628,0.0157014528268377,0.0280220295283157
4136,AT1G71840,-,1:27022218-27024551,27022218,27024551,2334,1601,-1.07758031830036,1.0,1.0
4137,AT1G71850,-,1:27024732-27026363,27024732,27026363,1632,1632,-0.554455721264398,4.25769507372254e-09,1.80105643059313e-08
4138,AT1G71860,-,1:27026711-27029092,27026711,27029092,2382,1510,0.17369439093829,0.670494530049929,0.746666245166759
4139,AT1G71865,-,1:27029205-27030560,27029205,27030560,1356,622,1.01445449926326,1.0114052621156e-21,1.01556247141364e-20
4140,AT1G71870,-,1:27032456-27034895,27032456,27034895,2440,1533,0.442760199967203,9.05583253724042e-06,2.65399505740182e-05
4141,AT1G71880,-,1:27054180-27056341,27054180,27056341,2162,1937,2.08350036051624,5.18633743016588e-07,1.75999891662328e-06
4142,AT1G71890,-,1:27058439-27060785,27058439,27060785,2347,1804,-1.47534668497637,9.627762028751612e-15,6.291764513403821e-14
4143,AT1G71900,-,1:27061486-27064496,27061486,27064496,3011,1743,0.239253278836185,0.0029151398030068,0.0059372076154039
4144,AT1G71920,-,1:27066948-27069166,27066948,27069166,2219,1616,-0.184118307243963,0.76527111882764,0.828313412063754
4145,AT1G71930,-,1:27076140-27077957,27076140,27077957,1818,1168,-0.0392532731594412,0.773934286840836,0.835350501103828
4146,AT1G71940,-,1:27078524-27080248,27078524,27080248,1725,1376,0.610401862851157,7.761075099006859e-11,3.81700980895792e-10
4147,AT1G71950,-,1:27080184-27081613,27080184,27081613,1430,720,-1.05304137123228,1.3019429338006799e-42,3.47796726747389e-41
4148,AT1G71960,-,1:27082394-27088248,27082394,27088248,5855,2267,0.931160421201008,7.034877806869941e-21,6.74287771617694e-20
4149,AT1G71970,-,1:27093028-27094027,27093028,27094027,1000,1000,-0.0073696338996152,0.946037590677562,0.976870628949923
4150,AT1G71980,-,1:27097903-27100139,27097903,27100139,2237,1952,-0.0930716551790198,0.185478211606924,0.253989414124071
4151,AT1G71990,-,1:27100284-27102262,27100284,27102262,1979,1432,-1.44756321680019,1.94036508725688e-23,2.15846723846682e-22
4152,AT1G72010,-,1:27107567-27109275,27107567,27109275,1709,1709,-0.888546966324911,9.19337526942412e-07,3.03288712481566e-06
4153,AT1G72020,-,1:27109291-27110431,27109291,27110431,1141,628,0.486698725537247,7.59861477684021e-05,0.0001985027183717
4154,AT1G72030,-,1:27110865-27111932,27110865,27111932,1068,900,-0.539212140820533,7.5486530672938e-06,2.23272730360645e-05
4155,AT1G72040,-,1:27111894-27114342,27111894,27114342,2449,2102,-0.262641061823286,0.003348542403395,0.006755301343196
4156,AT1G72050,-,1:27115024-27117470,27115024,27117470,2447,1714,2.53102356272153,4.69601581054971e-27,6.21427152805886e-26
4157,AT1G72060,-,1:27118447-27119011,27118447,27119011,565,461,-0.333166063490529,0.0128248292132154,0.0232661500070898
4158,AT1G72070,-,1:27118621-27119708,27118621,27119708,1088,711,1.42903686916768,9.0081348356724e-15,5.903460337419481e-14
4159,AT1G72090,-,1:27123567-27126895,27123567,27126895,3329,1984,-0.143060971081309,0.246171849109845,0.324765618601107
4160,AT1G72120,-,1:27132097-27133985,27132097,27133985,1889,1720,0.199077136731947,0.0118167499944153,0.0216211471761422
4161,AT1G72130,-,1:27137181-27139384,27137181,27139384,2204,1883,0.180373337384466,0.0307762933619237,0.0516770066525708
4162,AT1G72140,-,1:27141814-27144490,27141814,27144490,2677,1875,0.417955842365885,8.384755227519761e-09,3.44253351512897e-08
4163,AT1G72150,-,1:27148460-27150980,27148460,27150980,2521,2148,0.162997594323637,0.118356258034389,0.171618422888665
4164,AT1G72160,-,1:27153581-27155664,27153581,27155664,2084,1770,0.0172587219448735,0.836712345897519,0.887832280615725
4165,AT1G72170,-,1:27156335-27157706,27156335,27157706,1372,567,-0.613376040056149,4.68144920860474e-08,1.77741893674756e-07
4166,AT1G72175,-,1:27157875-27159558,27157875,27159558,1684,860,0.134981614785954,0.104862527731787,0.15442830886558
4167,AT1G72180,-,1:27162820-27167430,27162820,27167430,4611,3593,-1.38609912977503,7.630175958374769e-42,1.9757579754977097e-40
4168,AT1G72190,-,1:27167363-27169717,27167363,27169717,2355,1238,-1.09183930009387,5.20035860327662e-21,5.0129728882883605e-20
4169,AT1G72200,-,1:27169795-27171321,27169795,27171321,1527,1527,0.150931549888118,0.15274120534043,0.21431836518925
4170,AT1G72230,-,1:27188066-27189244,27188066,27189244,1179,918,-2.00695230793416,4.23333757239151e-87,6.66069028551023e-85
4171,AT1G72240,-,1:27190179-27190749,27190179,27190749,571,571,-0.82834746706269,1.79129593615847e-24,2.10222505377485e-23
4172,AT1G72250,-,1:27192845-27198314,27192845,27198314,5470,3865,-0.853549156125919,1.8094929851793497e-30,2.85672166350679e-29
4173,AT1G72270,-,1:27199733-27211161,27199733,27211161,11429,8762,0.0669009750589172,0.370410715733513,0.45932710047478
4174,AT1G72280,-,1:27211845-27214665,27211845,27214665,2821,1763,-3.21665004048355,1.04641539749259e-115,4.62565434996367e-113
4175,AT1G72300,-,1:27217477-27221123,27217477,27221123,3647,3647,-0.675996293530713,1.94710768188307e-07,6.94925052322974e-07
4176,AT1G72310,-,1:27225897-27227545,27225897,27227545,1649,1649,0.973837705211238,0.0001934331121436,0.0004773732766262
4177,AT1G72320,-,1:27228153-27232999,27228153,27232999,4847,2933,0.60826667950944,0.0029704363768864,0.006038445392891
4178,AT1G72330,-,1:27233475-27236789,27233475,27236789,3315,2042,-0.231585453470748,0.276326503551015,0.358359727921777
4179,AT1G72340,-,1:27236875-27238612,27236875,27238612,1738,1302,1.30858423848318,2.5677925871307103e-09,1.11153269229818e-08
4180,AT1G72360,-,1:27241807-27242827,27241807,27242827,1021,1021,-0.0420684823275179,0.68411700413546,0.759148664083375
4181,AT1G72370,-,1:27242943-27244931,27242943,27244931,1989,1191,-0.164422026015969,0.149797069081716,0.210643973685613
4182,AT1G72390,-,1:27245165-27251576,27245165,27251576,6412,4528,0.55904240858393,9.13887528959405e-06,2.67622016761204e-05
4183,AT1G72410,-,1:27251426-27257081,27251426,27257081,5656,4498,0.37487628826889,0.0008602839141938,0.0019146524995111
4184,AT1G72416,-,1:27258829-27260291,27258829,27260291,1463,1087,0.836000977530856,5.85236235056004e-11,2.89901172359919e-10
4185,AT1G72420,-,1:27261194-27263669,27261194,27263669,2476,900,-0.929158868727001,7.193324353341149e-12,3.8398867148974094e-11
4186,AT1G72430,-,1:27264911-27265630,27264911,27265630,720,720,1.40278259708798,3.34904111331529e-74,3.18863063127239e-72
4187,AT1G72440,-,1:27268165-27273596,27268165,27273596,5432,3292,0.863108843743602,1.7333677765653501e-15,1.18883288288557e-14
4188,AT1G72450,-,1:27274065-27276317,27274065,27276317,2253,1262,-0.241065894000461,0.0234082515995961,0.0403169970073091
4189,AT1G72470,-,1:27283693-27285895,27283693,27285895,2203,2203,0.125623434840601,0.303381586262137,0.387785372154412
4190,AT1G72480,-,1:27286058-27288368,27286058,27288368,2311,1805,0.124180802868641,0.229018540755535,0.30559361427349
4191,AT1G72490,-,1:27288900-27291042,27288900,27291042,2143,1619,-0.343678636949752,1.88517324343275e-06,6.01686890795468e-06
4192,AT1G72500,-,1:27295336-27298556,27295336,27298556,3221,2271,-0.0711442889134709,0.6649229946874,0.741706339784083
4193,AT1G72510,-,1:27303366-27304850,27303366,27304850,1485,1404,0.242213429435447,0.363031901432744,0.451322504486428
4194,AT1G72520,-,1:27308515-27312754,27308515,27312754,4240,3042,0.387515231315592,0.0524072353764093,0.0832257918055268
4195,AT1G72530,-,1:27312999-27313937,27312999,27313937,939,579,0.355612806127719,2.38639342613862e-06,7.51454890598534e-06
4196,AT1G72540,-,1:27314932-27316669,27314932,27316669,1738,1353,-0.252704886729828,0.130620286811915,0.187381876444909
4197,AT1G72550,-,1:27319688-27324037,27319688,27324037,4350,2195,0.623796622149706,0.0028971277173199,0.0059042890449794
4198,AT1G72560,-,1:27324389-27330031,27324389,27330031,5643,4057,-0.502153073848031,0.0258285012858987,0.0441070598669974
4199,AT1G72600,-,1:27338125-27340328,27338125,27340328,2204,1909,0.0397025586761976,0.750223399990276,0.816402769135424
4200,AT1G72610,-,1:27339114-27340044,27339114,27340044,931,931,0.452658801245611,0.0870395346180166,0.130840898590453
4201,AT1G72630,-,1:27344270-27345576,27344270,27345576,1307,896,-0.15516855724509,0.0822344247709694,0.12442053054338
4202,AT1G72640,-,1:27346261-27348256,27346261,27348256,1996,1196,0.369935396655729,2.10304728719808e-05,5.90877359777839e-05
4203,AT1G72645,-,1:27348381-27349219,27348381,27349219,839,839,-0.0428726005288066,0.663193519663973,0.740192134015606
4204,AT1G72650,-,1:27349467-27353742,27349467,27353742,4276,2421,-0.485866160324978,0.0006428097279154,0.0014621913021904
4205,AT1G72670,-,1:27356683-27358853,27356683,27358853,2171,1656,0.987054553973181,1.5419374166982202e-15,1.06028185475626e-14
4206,AT1G72680,-,1:27359232-27361016,27359232,27361016,1785,1322,1.03354849198398,4.55501607743013e-13,2.65104791515886e-12
4207,AT1G72690,-,1:27361154-27361919,27361154,27361919,766,507,0.586357839986983,1.09398323157669e-07,4.01809617228358e-07
4208,AT1G72700,-,1:27365896-27371733,27365896,27371733,5838,4404,0.17531608739843,0.0416907317637659,0.0679689257047838
4209,AT1G72710,-,1:27372271-27376584,27372271,27376584,4314,2086,0.216364609444719,0.0248832210774095,0.0426182548453122
4210,AT1G72720,-,1:27376755-27377395,27376755,27377395,641,641,0.722815130709652,0.0184878009732713,0.0325226940373086
4211,AT1G72730,-,1:27377798-27380182,27377798,27380182,2385,1667,0.184780926133314,0.377162092917481,0.466421862193162
4212,AT1G72740,-,1:27380294-27382924,27380294,27382924,2631,1306,-0.259278695811103,0.828398819992803,0.881176377448515
4213,AT1G72750,-,1:27383365-27384524,27383365,27384524,1160,1160,-1.36802273007793,4.3675010719325705e-23,4.74748389353045e-22
4214,AT1G72760,-,1:27385421-27388274,27385421,27388274,2854,2094,-0.652099954215082,8.95424181666247e-07,2.95861280598248e-06
4215,AT1G72770,-,1:27390022-27393281,27390022,27393281,3260,2674,-0.0724059207354235,0.441942150976605,0.531728207830448
4216,AT1G72790,-,1:27394747-27396799,27394747,27396799,2053,2053,-0.356316742203195,0.0034346509266172,0.0069154895459902
4217,AT1G72800,-,1:27397216-27398500,27397216,27398500,1285,1285,0.378287534331439,0.21977097611002,0.294700861704716
4218,AT1G72810,-,1:27398591-27400417,27398591,27400417,1827,1744,-0.0338513964373155,0.8338630134908,0.885551879211758
4219,AT1G72820,-,1:27402878-27404673,27402878,27404673,1796,1796,0.667171156797061,0.131708743193983,0.18872459104264
4220,AT1G72830,-,1:27405456-27407969,27405456,27407969,2514,1694,0.046485294328271,0.69470291289447,0.767775122376257
4221,AT1G72840,-,1:27409237-27413851,27409237,27413851,4615,4101,3.5964978769366,2.57616899418973e-07,9.07057719441048e-07
4222,AT1G72850,-,1:27413971-27415335,27413971,27415335,1365,1269,0.611551313486143,3.63790512191815e-07,1.25681701699911e-06
4223,AT1G72852,-,1:27414415-27415173,27414415,27415173,759,615,-2.06262571322133,3.45377192860272e-27,4.61314601629051e-26
